matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,multiplier,is_ess,reason_ess,payoff,payoff_double
27,3,"410/1993,471/1993,410/1993,260/1993,91/1993,0,0,91/1993,260/1993,0,0,0,0,0,0,0,0,0",415,7,415,7,36,True,T_pd_dbl,11110/1993,5.574511
27,4,"471/1993,410/1993,260/1993,91/1993,0,0,91/1993,260/1993,410/1993,0,0,0,0,0,0,0,0,0",463,7,463,7,36,True,T_pd_dbl,11110/1993,5.574511
27,5,"91/1993,0,410/1993,471/1993,410/1993,260/1993,91/1993,0,0,0,260/1993,0,0,0,0,0,0,0",1149,7,1149,7,36,True,T_pd_dbl,11110/1993,5.574511
27,6,"260/1993,0,471/1993,410/1993,260/1993,91/1993,0,0,91/1993,0,410/1993,0,0,0,0,0,0,0",1341,7,1341,7,36,True,T_pd_dbl,11110/1993,5.574511
27,7,"410/1993,0,410/1993,260/1993,91/1993,0,0,91/1993,260/1993,0,471/1993,0,0,0,0,0,0,0",1437,7,1437,7,36,True,T_pd_dbl,11110/1993,5.574511
27,8,"91/1993,260/1993,0,471/1993,410/1993,260/1993,91/1993,0,0,0,0,410/1993,0,0,0,0,0,0",2171,7,2171,7,36,True,T_pd_dbl,11110/1993,5.574511
27,9,"260/1993,410/1993,0,410/1993,260/1993,91/1993,0,0,91/1993,0,0,471/1993,0,0,0,0,0,0",2363,7,2363,7,36,True,T_pd_dbl,11110/1993,5.574511
27,10,"410/1993,471/1993,0,260/1993,91/1993,0,0,91/1993,260/1993,0,0,410/1993,0,0,0,0,0,0",2459,7,2459,7,36,True,T_pd_dbl,11110/1993,5.574511
27,11,"471/1993,410/1993,0,91/1993,0,0,91/1993,260/1993,410/1993,0,0,260/1993,0,0,0,0,0,0",2507,7,2507,7,36,True,T_pd_dbl,11110/1993,5.574511
27,12,"410/1993,260/1993,0,0,0,91/1993,260/1993,410/1993,471/1993,0,0,91/1993,0,0,0,0,0,0",2531,7,2531,7,36,True,T_pd_dbl,11110/1993,5.574511
27,13,"91/1993,260/1993,410/1993,0,410/1993,260/1993,91/1993,0,0,0,0,0,471/1993,0,0,0,0,0",4215,7,4215,7,18,True,T_pd_dbl,11110/1993,5.574511
27,14,"260/1993,410/1993,471/1993,0,260/1993,91/1993,0,0,91/1993,0,0,0,410/1993,0,0,0,0,0",4407,7,4407,7,36,True,T_pd_dbl,11110/1993,5.574511
27,15,"410/1993,471/1993,410/1993,0,91/1993,0,0,91/1993,260/1993,0,0,0,260/1993,0,0,0,0,0",4503,7,4503,7,36,True,T_pd_dbl,11110/1993,5.574511
27,16,"471/1993,410/1993,260/1993,0,0,0,91/1993,260/1993,410/1993,0,0,0,91/1993,0,0,0,0,0",4551,7,4551,7,36,True,T_pd_dbl,11110/1993,5.574511
27,17,"91/1993,0,0,0,260/1993,410/1993,471/1993,410/1993,260/1993,0,0,0,91/1993,0,0,0,0,0",4593,7,4593,7,18,True,T_pd_dbl,11110/1993,5.574511
27,18,"91/1993,0,410/1993,0,410/1993,260/1993,91/1993,0,0,0,260/1993,0,471/1993,0,0,0,0,0",5237,7,5237,7,36,True,T_pd_dbl,11110/1993,5.574511
27,19,"260/1993,0,471/1993,0,260/1993,91/1993,0,0,91/1993,0,410/1993,0,410/1993,0,0,0,0,0",5429,7,5429,7,36,True,T_pd_dbl,11110/1993,5.574511
27,20,"91/1993,260/1993,0,0,410/1993,260/1993,91/1993,0,0,0,0,410/1993,471/1993,0,0,0,0,0",6259,7,6259,7,36,True,T_pd_dbl,11110/1993,5.574511
27,21,"260/1993,410/1993,0,0,260/1993,91/1993,0,0,91/1993,0,0,471/1993,410/1993,0,0,0,0,0",6451,7,6451,7,36,True,T_pd_dbl,11110/1993,5.574511
27,22,"260/1993,410/1993,471/1993,410/1993,0,91/1993,0,0,91/1993,0,0,0,0,260/1993,0,0,0,0",8495,7,8495,7,36,True,T_pd_dbl,11110/1993,5.574511
27,23,"410/1993,471/1993,410/1993,260/1993,0,0,0,91/1993,260/1993,0,0,0,0,91/1993,0,0,0,0",8591,7,8591,7,36,True,T_pd_dbl,11110/1993,5.574511
27,24,"91/1993,0,410/1993,471/1993,0,260/1993,91/1993,0,0,0,260/1993,0,0,410/1993,0,0,0,0",9325,7,9325,7,36,True,T_pd_dbl,11110/1993,5.574511
27,25,"260/1993,0,471/1993,410/1993,0,91/1993,0,0,91/1993,0,410/1993,0,0,260/1993,0,0,0,0",9517,7,9517,7,36,True,T_pd_dbl,11110/1993,5.574511
27,26,"410/1993,0,410/1993,260/1993,0,0,0,91/1993,260/1993,0,471/1993,0,0,91/1993,0,0,0,0",9613,7,9613,7,36,True,T_pd_dbl,11110/1993,5.574511
27,27,"91/1993,260/1993,0,471/1993,0,260/1993,91/1993,0,0,0,0,410/1993,0,410/1993,0,0,0,0",10347,7,10347,7,18,True,T_pd_dbl,11110/1993,5.574511
27,28,"260/1993,410/1993,0,410/1993,0,91/1993,0,0,91/1993,0,0,471/1993,0,260/1993,0,0,0,0",10539,7,10539,7,36,True,T_pd_dbl,11110/1993,5.574511
27,29,"410/1993,471/1993,0,260/1993,0,0,0,91/1993,260/1993,0,0,410/1993,0,91/1993,0,0,0,0",10635,7,10635,7,36,True,T_pd_dbl,11110/1993,5.574511
27,30,"260/1993,410/1993,471/1993,0,0,91/1993,0,0,91/1993,0,0,0,410/1993,260/1993,0,0,0,0",12583,7,12583,7,36,True,T_pd_dbl,11110/1993,5.574511
27,31,"410/1993,471/1993,410/1993,0,0,0,0,91/1993,260/1993,0,0,0,260/1993,91/1993,0,0,0,0",12679,7,12679,7,18,True,T_pd_dbl,11110/1993,5.574511
27,32,"91/1993,0,410/1993,471/1993,410/1993,0,91/1993,0,0,0,260/1993,0,0,0,260/1993,0,0,0",17501,7,17501,7,18,True,T_pd_dbl,11110/1993,5.574511
27,33,"260/1993,0,471/1993,410/1993,260/1993,0,0,0,91/1993,0,410/1993,0,0,0,91/1993,0,0,0",17693,7,17693,7,36,True,T_pd_dbl,11110/1993,5.574511
27,34,"260/1993,410/1993,0,410/1993,260/1993,0,0,0,91/1993,0,0,471/1993,0,0,91/1993,0,0,0",18715,7,18715,7,18,True,T_pd_dbl,11110/1993,5.574511
27,35,"91/1993,0,0,471/1993,410/1993,0,91/1993,0,0,0,260/1993,410/1993,0,0,260/1993,0,0,0",19545,7,19545,7,36,True,T_pd_dbl,11110/1993,5.574511
27,36,"91/1993,0,410/1993,0,410/1993,0,91/1993,0,0,0,260/1993,0,471/1993,0,260/1993,0,0,0",21589,7,21589,7,18,True,T_pd_dbl,11110/1993,5.574511
28,1,"899439/5452963,0,1979095/16358889,686083/16358889,3772741/16358889,0,1132875/5452963,296865/5452963,0,977811/5452963,0,0,0,0,0,0,0,0,0",733,7,733,7,38,True,T_pd_dbl,367027826/16358889,22.435987
28,2,"27407753/171030783,2509335/57010261,0,41241997/171030783,0,34410223/171030783,13868849/171030783,5663859/57010261,0,9860793/57010261,0,0,0,0,0,0,0,0,0",747,7,747,7,38,True,T_pd_dbl,3837156542/171030783,22.435473
28,3,"4431033/31970743,2463691/31970743,0,5081907/31970743,5197751/31970743,0,8260069/31970743,0,864383/31970743,5671909/31970743,0,0,0,0,0,0,0,0,0",859,7,859,7,38,True,T_pd_dbl,717306762/31970743,22.436349
28,4,"14654153/193375183,11504727/193375183,22227137/193375183,0,44414945/193375183,0,45371537/193375183,0,29640725/193375183,0,25561959/193375183,0,0,0,0,0,0,0,0",1367,7,1367,7,38,True,T_pd_dbl,4338340030/193375183,22.434833
28,5,"9151613/406277967,21501567/135425989,0,32505121/406277967,25556097/135425989,0,103229245/406277967,0,59574349/406277967,0,60644647/406277967,0,0,0,0,0,0,0,0",1371,7,1371,7,38,True,T_pd_dbl,9115325342/406277967,22.436179
28,6,"80249/848983,70281/848983,0,179227/848983,0,154567/848983,122171/848983,0,147169/848983,0,95319/848983,0,0,0,0,0,0,0,0",1387,7,1387,7,38,True,T_pd_dbl,19046694/848983,22.434718
28,7,"122171/848983,0,70281/848983,147169/848983,0,179227/848983,95319/848983,0,154567/848983,0,80249/848983,0,0,0,0,0,0,0,0",1389,7,1389,7,38,True,T_pd_dbl,19046694/848983,22.434718
28,8,"3113/26957,0,4381/26957,0,5389/26957,1191/26957,5389/26957,0,4381/26957,0,3113/26957,0,0,0,0,0,0,0,0",1397,7,1397,7,19,True,T_pd_dbl,604742/26957,22.433579
28,9,"864383/31970743,4431033/31970743,0,5081907/31970743,0,8260069/31970743,0,5671909/31970743,2463691/31970743,0,5197751/31970743,0,0,0,0,0,0,0,0",1451,7,1451,7,38,True,T_pd_dbl,717306762/31970743,22.436349
28,10,"31/257,0,31/257,31/257,0,71/257,0,31/257,31/257,0,31/257,0,0,0,0,0,0,0,0",1453,7,1453,7,19,True,T_pd_dbl,5766/257,22.435798
28,11,"1733/20911,2125/20911,0,3983/20911,0,5229/20911,0,3983/20911,0,2125/20911,1733/20911,0,0,0,0,0,0,0,0",1707,7,1707,7,19,True,T_pd_dbl,469142/20911,22.435178
28,12,"1215/12313,0,0,2679/12313,0,5137/36939,3301/36939,5137/36939,0,2679/12313,0,0,1215/12313,0,0,0,0,0,0",4841,7,4841,7,19,True,T_pd_dbl,828686/36939,22.433905
28,13,"2125/20911,0,0,3983/20911,1733/20911,0,5229/20911,0,1733/20911,3983/20911,0,0,2125/20911,0,0,0,0,0,0",4953,7,4953,7,19,True,T_pd_dbl,469142/20911,22.435178
28,14,"1347/22825,0,3101/22825,0,877/4565,0,469/2075,0,877/4565,0,3101/22825,0,1347/22825,0,0,0,0,0,0",5461,7,5461,7,19,True,T_pd_dbl,512062/22825,22.434261
28,15,"1875/10559,0,0,2457/10559,0,6251/31677,1733/31677,3371/31677,0,2037/10559,0,0,0,405/10559,0,0,0,0,0",8937,7,8937,7,38,True,T_pd_dbl,710698/31677,22.435774
28,16,"44601/259349,0,0,119687/778047,39393/259349,0,169907/778047,0,29849/778047,52917/259349,0,0,0,15957/259349,0,0,0,0,0",9049,7,9049,7,38,True,T_pd_dbl,17455450/778047,22.434956
28,17,"25556097/135425989,0,0,103229245/406277967,0,21501567/135425989,59574349/406277967,0,32505121/406277967,60644647/406277967,0,0,0,9151613/406277967,0,0,0,0,0",9065,7,9065,7,38,True,T_pd_dbl,9115325342/406277967,22.436179
28,18,"7401103/90222007,0,7358633/90222007,0,18817289/90222007,0,16661663/90222007,0,17256455/90222007,0,15125743/90222007,0,0,7601121/90222007,0,0,0,0,0",9557,7,9557,7,38,True,T_pd_dbl,2024008570/90222007,22.433646
28,19,"15957/259349,0,0,29849/778047,44601/259349,0,119687/778047,0,169907/778047,0,52917/259349,0,0,39393/259349,0,0,0,0,0",9561,7,9561,7,38,True,T_pd_dbl,17455450/778047,22.434956
28,20,"95319/848983,0,0,154567/848983,0,147169/848983,80249/848983,0,179227/848983,0,122171/848983,0,0,70281/848983,0,0,0,0,0",9577,7,9577,7,38,True,T_pd_dbl,19046694/848983,22.434718
28,21,"899439/5452963,296865/5452963,0,1979095/16358889,977811/5452963,0,3772741/16358889,0,0,1132875/5452963,0,0,0,0,686083/16358889,0,0,0,0",16987,7,16987,7,38,True,T_pd_dbl,367027826/16358889,22.435987
28,22,"117/599,0,319/5391,319/5391,1127/5391,0,1127/5391,0,0,1127/5391,0,0,0,0,319/5391,0,0,0,0",16989,7,16989,7,38,True,T_pd_dbl,40318/1797,22.436283
28,23,"2679/12313,0,0,5137/36939,1215/12313,1215/12313,5137/36939,0,0,2679/12313,0,0,0,0,3301/36939,0,0,0,0",17017,7,17017,7,19,True,T_pd_dbl,828686/36939,22.433905
28,24,"59574349/406277967,9151613/406277967,0,32505121/406277967,0,103229245/406277967,0,0,21501567/135425989,0,25556097/135425989,0,0,0,60644647/406277967,0,0,0,0",17707,7,17707,7,38,True,T_pd_dbl,9115325342/406277967,22.436179
28,25,"5081907/31970743,0,864383/31970743,2463691/31970743,0,8260069/31970743,0,0,5197751/31970743,0,5671909/31970743,0,0,0,4431033/31970743,0,0,0,0",17709,7,17709,7,38,True,T_pd_dbl,717306762/31970743,22.436349
28,26,"4437/32719,59207/1799545,0,0,23453/359909,75509/359909,0,0,262067/1799545,0,79803/359909,0,0,0,340411/1799545,0,0,0,0",17715,7,17715,7,38,True,T_pd_dbl,40372758/1799545,22.434981
28,27,"119687/778047,0,29849/778047,0,15957/259349,169907/778047,0,0,39393/259349,0,52917/259349,0,0,0,44601/259349,0,0,0,0",17717,7,17717,7,38,True,T_pd_dbl,17455450/778047,22.434956
28,28,"59207/1799545,262067/1799545,0,0,79803/359909,0,75509/359909,0,4437/32719,0,340411/1799545,0,0,0,23453/359909,0,0,0,0",17747,7,17747,7,38,True,T_pd_dbl,40372758/1799545,22.434981
28,29,"2037/10559,0,1733/31677,0,2457/10559,0,1875/10559,0,0,6251/31677,405/10559,0,0,0,3371/31677,0,0,0,0",18005,7,18005,7,38,True,T_pd_dbl,710698/31677,22.435774
28,30,"18817289/90222007,0,0,0,15125743/90222007,7358633/90222007,7601121/90222007,0,0,17256455/90222007,7401103/90222007,0,0,0,16661663/90222007,0,0,0,0",18033,7,18033,7,38,True,T_pd_dbl,2024008570/90222007,22.433646
28,31,"34410223/171030783,0,0,27407753/171030783,0,41241997/171030783,0,13868849/171030783,0,9860793/57010261,2509335/57010261,0,0,0,5663859/57010261,0,0,0,0",18089,7,18089,7,38,True,T_pd_dbl,3837156542/171030783,22.435473
28,32,"5389/26957,0,0,0,3113/26957,4381/26957,0,1191/26957,0,4381/26957,3113/26957,0,0,0,5389/26957,0,0,0,0",18097,7,18097,7,19,True,T_pd_dbl,604742/26957,22.433579
28,33,"899439/5452963,0,686083/16358889,0,1132875/5452963,0,977811/5452963,0,0,3772741/16358889,0,296865/5452963,0,0,1979095/16358889,0,0,0,0",19029,7,19029,7,38,True,T_pd_dbl,367027826/16358889,22.435987
28,34,"5137/36939,0,0,1215/12313,0,2679/12313,0,3301/36939,0,2679/12313,0,1215/12313,0,0,5137/36939,0,0,0,0",19113,7,19113,7,19,True,T_pd_dbl,828686/36939,22.433905
28,35,"1733/31677,405/10559,0,0,0,2457/10559,0,0,6251/31677,0,1875/10559,3371/31677,0,0,2037/10559,0,0,0,0",19747,7,19747,7,38,True,T_pd_dbl,710698/31677,22.435774
28,36,"13868849/171030783,0,2509335/57010261,0,0,41241997/171030783,0,0,34410223/171030783,0,27407753/171030783,5663859/57010261,0,0,9860793/57010261,0,0,0,0",19749,7,19749,7,38,True,T_pd_dbl,3837156542/171030783,22.435473
28,37,"9/65,0,9/65,0,0,9/65,9/65,0,0,9/65,0,9/65,0,0,0,11/65,0,0,0",35429,7,35429,7,19,True,T_pd_dbl,1458/65,22.430769
28,38,"1347/22825,877/4565,0,0,0,3101/22825,3101/22825,0,0,0,877/4565,1347/22825,0,0,0,469/2075,0,0,0",35939,7,35939,7,19,True,T_pd_dbl,512062/22825,22.434261
28,39,"25561959/193375183,0,0,29640725/193375183,11504727/193375183,0,45371537/193375183,0,0,44414945/193375183,0,0,22227137/193375183,0,0,14654153/193375183,0,0,0",37465,7,37465,7,38,True,T_pd_dbl,4338340030/193375183,22.434833
28,40,"15125743/90222007,0,0,17256455/90222007,0,7601121/90222007,16661663/90222007,0,0,18817289/90222007,0,0,7358633/90222007,0,0,7401103/90222007,0,0,0",37481,7,37481,7,38,True,T_pd_dbl,2024008570/90222007,22.433646
28,41,"14654153/193375183,29640725/193375183,0,0,0,22227137/193375183,25561959/193375183,0,0,0,44414945/193375183,0,11504727/193375183,0,0,45371537/193375183,0,0,0",37987,7,37987,7,38,True,T_pd_dbl,4338340030/193375183,22.434833
28,42,"23453/359909,0,59207/1799545,0,0,0,340411/1799545,0,0,4437/32719,262067/1799545,0,75509/359909,0,0,79803/359909,0,0,0",38469,7,38469,7,38,True,T_pd_dbl,40372758/1799545,22.434981
28,43,"2125/20911,2125/20911,0,0,0,3983/20911,0,1733/20911,0,0,5229/20911,0,0,1733/20911,0,3983/20911,0,0,0",42147,7,42147,7,19,True,T_pd_dbl,469142/20911,22.435178
28,44,"1347/22825,1347/22825,0,0,3101/22825,0,0,877/4565,0,0,469/2075,0,0,877/4565,0,0,3101/22825,0,0",74899,7,74899,7,19,True,T_pd_dbl,512062/22825,22.434261
28,45,"3113/26957,0,1191/26957,0,3113/26957,0,0,4381/26957,0,0,5389/26957,0,0,5389/26957,0,0,4381/26957,0,0",74901,7,74901,7,19,True,T_pd_dbl,604742/26957,22.433579
28,46,"4849/75340,10449/75340,0,1337/15068,15687/75340,0,15687/75340,1337/15068,0,10449/75340,4849/75340,0,0,0,0,0,0,0,0",1755,8,1755,8,19,False,F_not_pd_kay_0_1,1690121/75340,22.433249
28,47,"1177153/14606896,0,1883989/14606896,1209971/14606896,536331/14606896,3274075/14606896,0,3031271/14606896,0,2211939/14606896,0,1282167/14606896,0,0,0,0,0,0,0",2749,8,2749,8,38,False,F_not_pd_kay_0_1,327687069/14606896,22.433724
28,48,"373/4652,0,747/4652,0,765/4652,441/4652,441/4652,765/4652,0,747/4652,0,373/4652,0,0,0,0,0,0,0",2805,8,2805,8,19,False,F_not_pd_kay_0_1,104353/4652,22.431857
28,49,"441/4652,0,373/4652,765/4652,0,747/4652,747/4652,0,765/4652,373/4652,0,441/4652,0,0,0,0,0,0,0",2925,8,2925,8,19,False,F_not_pd_kay_0_1,104353/4652,22.431857
28,50,"1282167/14606896,536331/14606896,0,2211939/14606896,1883989/14606896,0,3031271/14606896,1177153/14606896,0,3274075/14606896,0,0,1209971/14606896,0,0,0,0,0,0",4827,8,4827,8,38,False,F_not_pd_kay_0_1,327687069/14606896,22.433724
28,51,"3529/90700,1207/18140,0,0,21577/90700,0,7137/90700,3349/18140,0,12177/90700,2611/18140,0,0,2089/18140,0,0,0,0,0",9939,8,9939,8,38,False,F_not_pd_kay_0_1,2034697/90700,22.433264
28,52,"2259/19000,0,0,253/3800,3771/19000,0,441/3800,441/3800,0,3771/19000,253/3800,0,0,2259/19000,0,0,0,0,0",9945,8,9945,8,19,False,F_not_pd_kay_0_1,426197/19000,22.431421
28,53,"4849/75340,0,1337/15068,0,15687/75340,0,10449/75340,10449/75340,0,15687/75340,0,1337/15068,0,4849/75340,0,0,0,0,0",10965,8,10965,8,19,False,F_not_pd_kay_0_1,1690121/75340,22.433249
28,54,"7137/90700,0,12177/90700,1207/18140,0,21577/90700,0,3349/18140,0,2611/18140,0,2089/18140,0,0,0,3529/90700,0,0,0",35501,8,35501,8,38,False,F_not_pd_kay_0_1,2034697/90700,22.433264
28,55,"1207/18140,2089/18140,7137/90700,0,0,21577/90700,0,12177/90700,0,0,3349/18140,3529/90700,0,0,0,2611/18140,0,0,0",36007,8,36007,8,38,False,F_not_pd_kay_0_1,2034697/90700,22.433264
28,56,"1209971/14606896,1282167/14606896,1177153/14606896,0,0,3274075/14606896,0,1883989/14606896,0,0,3031271/14606896,0,536331/14606896,0,0,2211939/14606896,0,0,0",38055,8,38055,8,38,False,F_not_pd_kay_0_1,327687069/14606896,22.433724
28,57,"2259/19000,0,253/3800,0,441/3800,0,3771/19000,0,0,3771/19000,0,441/3800,0,253/3800,0,2259/19000,0,0,0",43605,8,43605,8,19,False,F_not_pd_kay_0_1,426197/19000,22.431421
28,58,"2259/19000,441/3800,0,0,3771/19000,0,3771/19000,0,0,441/3800,2259/19000,0,0,0,253/3800,253/3800,0,0,0",50771,8,50771,8,19,False,F_not_pd_kay_0_1,426197/19000,22.431421
28,59,"4849/75340,1337/15068,0,0,10449/75340,0,15687/75340,0,0,15687/75340,0,10449/75340,0,0,1337/15068,4849/75340,0,0,0",51795,8,51795,8,19,False,F_not_pd_kay_0_1,1690121/75340,22.433249
28,60,"373/4652,373/4652,0,0,441/4652,0,747/4652,0,0,765/4652,0,765/4652,0,0,747/4652,0,441/4652,0,0",84563,8,84563,8,19,False,F_not_pd_kay_0_1,104353/4652,22.431857
29,1,"2/15,0,2/15,0,0,2/15,2/15,0,0,2/15,0,2/15,0,0,0,1/5,0,0,0",35429,7,441959,13,19,True,T_copos,8/5,1.6
29,2,"3/22,1/11,0,0,1/22,3/22,1/11,0,0,1/11,3/22,1/22,0,0,1/11,3/22,0,0,0",52851,10,388727,14,19,False,F_not_part_copos,35/22,1.590909
29,3,"3/22,1/22,0,1/11,1/11,0,1/11,1/11,0,1/22,3/22,0,0,3/22,0,0,3/22,0,0",75483,10,259803,14,19,False,F_not_part_copos,35/22,1.590909
29,4,"1/22,1/22,0,1/11,0,1/11,0,3/22,0,3/22,0,3/22,0,3/22,0,1/11,0,1/11,0",174763,10,502463,14,19,False,F_not_part_copos,35/22,1.590909
30,1,"307/8326,416/4163,676/4163,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,0,0,0,0,0,0,0,0,0,0",255,8,255,8,20,True,T_pd_dbl,84967/8326,10.20502
30,2,"416/4163,676/4163,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,0,0,0,0,0,0,0,0,0,0",639,8,639,8,40,True,T_pd_dbl,84967/8326,10.20502
30,3,"676/4163,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,0,0,0,0,0,0,0,0,0,0",831,8,831,8,40,True,T_pd_dbl,84967/8326,10.20502
30,4,"836/4163,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,676/4163,0,0,0,0,0,0,0,0,0,0",927,8,927,8,40,True,T_pd_dbl,84967/8326,10.20502
30,5,"836/4163,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,676/4163,836/4163,0,0,0,0,0,0,0,0,0,0",975,8,975,8,20,True,T_pd_dbl,84967/8326,10.20502
30,6,"307/8326,0,676/4163,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,0,416/4163,0,0,0,0,0,0,0,0",2301,8,2301,8,40,True,T_pd_dbl,84967/8326,10.20502
30,7,"416/4163,0,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,0,676/4163,0,0,0,0,0,0,0,0",2685,8,2685,8,40,True,T_pd_dbl,84967/8326,10.20502
30,8,"676/4163,0,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,0,836/4163,0,0,0,0,0,0,0,0",2877,8,2877,8,40,True,T_pd_dbl,84967/8326,10.20502
30,9,"836/4163,0,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,676/4163,0,836/4163,0,0,0,0,0,0,0,0",2973,8,2973,8,20,True,T_pd_dbl,84967/8326,10.20502
30,10,"307/8326,416/4163,0,836/4163,836/4163,676/4163,416/4163,307/8326,0,0,0,0,676/4163,0,0,0,0,0,0,0",4347,8,4347,8,40,True,T_pd_dbl,84967/8326,10.20502
30,11,"416/4163,676/4163,0,836/4163,676/4163,416/4163,307/8326,0,0,307/8326,0,0,836/4163,0,0,0,0,0,0,0",4731,8,4731,8,40,True,T_pd_dbl,84967/8326,10.20502
30,12,"676/4163,836/4163,0,676/4163,416/4163,307/8326,0,0,307/8326,416/4163,0,0,836/4163,0,0,0,0,0,0,0",4923,8,4923,8,40,True,T_pd_dbl,84967/8326,10.20502
30,13,"836/4163,836/4163,0,416/4163,307/8326,0,0,307/8326,416/4163,676/4163,0,0,676/4163,0,0,0,0,0,0,0",5019,8,5019,8,40,True,T_pd_dbl,84967/8326,10.20502
30,14,"836/4163,676/4163,0,307/8326,0,0,307/8326,416/4163,676/4163,836/4163,0,0,416/4163,0,0,0,0,0,0,0",5067,8,5067,8,40,True,T_pd_dbl,84967/8326,10.20502
30,15,"676/4163,416/4163,0,0,0,307/8326,416/4163,676/4163,836/4163,836/4163,0,0,307/8326,0,0,0,0,0,0,0",5091,8,5091,8,40,True,T_pd_dbl,84967/8326,10.20502
30,16,"307/8326,416/4163,676/4163,0,836/4163,676/4163,416/4163,307/8326,0,0,0,0,0,836/4163,0,0,0,0,0,0",8439,8,8439,8,40,True,T_pd_dbl,84967/8326,10.20502
30,17,"416/4163,676/4163,836/4163,0,676/4163,416/4163,307/8326,0,0,307/8326,0,0,0,836/4163,0,0,0,0,0,0",8823,8,8823,8,40,True,T_pd_dbl,84967/8326,10.20502
30,18,"676/4163,836/4163,836/4163,0,416/4163,307/8326,0,0,307/8326,416/4163,0,0,0,676/4163,0,0,0,0,0,0",9015,8,9015,8,40,True,T_pd_dbl,84967/8326,10.20502
30,19,"836/4163,836/4163,676/4163,0,307/8326,0,0,307/8326,416/4163,676/4163,0,0,0,416/4163,0,0,0,0,0,0",9111,8,9111,8,40,True,T_pd_dbl,84967/8326,10.20502
30,20,"836/4163,676/4163,416/4163,0,0,0,307/8326,416/4163,676/4163,836/4163,0,0,0,307/8326,0,0,0,0,0,0",9159,8,9159,8,40,True,T_pd_dbl,84967/8326,10.20502
30,21,"307/8326,0,0,0,416/4163,676/4163,836/4163,836/4163,676/4163,416/4163,0,0,0,307/8326,0,0,0,0,0,0",9201,8,9201,8,20,True,T_pd_dbl,84967/8326,10.20502
30,22,"307/8326,0,676/4163,0,836/4163,676/4163,416/4163,307/8326,0,0,0,416/4163,0,836/4163,0,0,0,0,0,0",10485,8,10485,8,40,True,T_pd_dbl,84967/8326,10.20502
30,23,"416/4163,0,836/4163,0,676/4163,416/4163,307/8326,0,0,307/8326,0,676/4163,0,836/4163,0,0,0,0,0,0",10869,8,10869,8,40,True,T_pd_dbl,84967/8326,10.20502
30,24,"676/4163,0,836/4163,0,416/4163,307/8326,0,0,307/8326,416/4163,0,836/4163,0,676/4163,0,0,0,0,0,0",11061,8,11061,8,20,True,T_pd_dbl,84967/8326,10.20502
30,25,"307/8326,416/4163,0,0,836/4163,676/4163,416/4163,307/8326,0,0,0,0,676/4163,836/4163,0,0,0,0,0,0",12531,8,12531,8,40,True,T_pd_dbl,84967/8326,10.20502
30,26,"416/4163,676/4163,0,0,676/4163,416/4163,307/8326,0,0,307/8326,0,0,836/4163,836/4163,0,0,0,0,0,0",12915,8,12915,8,40,True,T_pd_dbl,84967/8326,10.20502
30,27,"676/4163,836/4163,0,0,416/4163,307/8326,0,0,307/8326,416/4163,0,0,836/4163,676/4163,0,0,0,0,0,0",13107,8,13107,8,20,True,T_pd_dbl,84967/8326,10.20502
30,28,"416/4163,676/4163,836/4163,836/4163,0,416/4163,307/8326,0,0,307/8326,0,0,0,0,676/4163,0,0,0,0,0",17007,8,17007,8,40,True,T_pd_dbl,84967/8326,10.20502
30,29,"676/4163,836/4163,836/4163,676/4163,0,307/8326,0,0,307/8326,416/4163,0,0,0,0,416/4163,0,0,0,0,0",17199,8,17199,8,40,True,T_pd_dbl,84967/8326,10.20502
30,30,"836/4163,836/4163,676/4163,416/4163,0,0,0,307/8326,416/4163,676/4163,0,0,0,0,307/8326,0,0,0,0,0",17295,8,17295,8,40,True,T_pd_dbl,84967/8326,10.20502
30,31,"416/4163,307/8326,0,0,0,416/4163,676/4163,836/4163,836/4163,676/4163,0,0,0,0,307/8326,0,0,0,0,0",17379,8,17379,8,40,True,T_pd_dbl,84967/8326,10.20502
30,32,"307/8326,0,0,307/8326,0,676/4163,836/4163,836/4163,676/4163,416/4163,0,0,0,0,416/4163,0,0,0,0,0",17385,8,17385,8,40,True,T_pd_dbl,84967/8326,10.20502
30,33,"307/8326,0,676/4163,836/4163,0,676/4163,416/4163,307/8326,0,0,0,416/4163,0,0,836/4163,0,0,0,0,0",18669,8,18669,8,40,True,T_pd_dbl,84967/8326,10.20502
